d-d-t,r-r-t,decay-factor,Year,HumanAnnualDLCases,HumanAnnualDogSerovarInc/10K,prop-rc-dscases,HumanAnnualRLCases,HumanAnnualRodentSerovarInc/10K,prop-dc-rscases,DogAnnualDLCases,DogAnnualRLCases,RodentAnnualRLCases,RodentAnnualDLCases,averageannODN,averageannSDN,averageDN,averageannRN,iteration
0.0115,0.01,0.95,7,0,0,1,0,0,0.012,0,25,2942,72,68,76,144,1384,26
0.0115,0.01,0.95,7,0,0,0.5,0,0,0.024,25,57,3449,63,82,88,170,1432,42
0.0115,0.01,0.95,3,6,81,0.816,0,0,0.007,11,27,2676,61,77,85,162,1408,51
0.0115,0.01,0.95,7,0,0,0.729,0,0,0.016,52,34,2288,160,105,84,189,1406,30
0.0115,0.01,0.95,3,0,0,0.833,0,0,0.021,21,51,3121,186,84,87,171,1420,53
0.0115,0.01,0.95,3,0,0,0.703,0,0,0.017,6,52,3051,84,87,90,177,1480,52
0.0115,0.01,0.95,3,0,0,0.747,0,0,0.017,51,70,2443,211,125,94,219,1451,54
0.0115,0.01,0.95,5,0,0,1,0,0,0.011,0,22,4676,9,46,88,134,1430,49
0.0115,0.01,0.95,4,1,14,0.746,0,0,0.009,26,45,2756,55,74,83,157,1436,51
0.0115,0.01,0.95,3,0,0,0.594,0,0,0.001,43,38,2508,326,75,79,154,1413,55
0.0115,0.01,0.95,3,0,0,1,0,0,0.007,0,30,2355,22,9,84,93,1404,56
