d-d-t,r-r-t,decay-factor,Year,HumanAnnualDLCases,HumanAnnualDogSerovarInc/10K,prop-rc-dscases,HumanAnnualRLCases,HumanAnnualRodentSerovarInc/10K,prop-dc-rscases,DogAnnualDLCases,DogAnnualRLCases,RodentAnnualRLCases,RodentAnnualDLCases,averageannODN,averageannSDN,averageDN,averageannRN,iteration
0.01,0.01,0.95,7,0,0,0.426,0,0,0.02,80,55,3266,230,83,79,162,1481,31
0.01,0.01,0.95,7,0,0,0.588,0,0,0.018,67,59,3438,331,75,88,163,1394,7
0.01,0.01,0.95,7,0,0,0.546,0,0,0.022,21,59,3274,61,58,89,147,1415,49
0.01,0.01,0.95,7,0,0,0.879,1,13,0.011,31,71,3039,161,94,42,136,1395,23
0.01,0.01,0.95,7,0,0,0.64,0,0,0.009,68,42,3409,251,100,71,171,1446,47
0.01,0.01,0.95,7,0,0,0.86,0,0,0.024,92,68,3077,306,104,103,207,1418,50
0.01,0.01,0.95,7,0,0,0.604,7,93,0.008,87,59,3105,492,45,110,155,1417,4
0.01,0.01,0.95,7,0,0,0.372,0,0,0.015,101,49,2547,268,62,99,161,1424,41
0.01,0.01,0.95,7,0,0,0.599,0,0,0.006,95,41,3880,221,143,48,191,1406,39
0.01,0.01,0.95,7,0,0,0.445,1,13,0.026,34,50,3356,124,76,61,137,1430,46
0.01,0.01,0.95,7,0,0,0.788,0,0,0.021,69,55,3013,309,84,64,148,1394,42
0.01,0.01,0.95,3,7,94,0.527,0,0,0.023,48,74,2223,218,87,73,160,1405,51
0.01,0.01,0.95,3,0,0,0.625,0,0,0.017,104,87,2986,397,156,72,228,1434,52
0.01,0.01,0.95,3,0,0,0.832,0,0,0.02,66,59,2543,341,107,60,167,1403,54
0.01,0.01,0.95,3,0,0,0.749,0,0,0.014,49,65,3187,230,85,78,163,1495,57
0.01,0.01,0.95,3,0,0,0.705,1,13,0.006,82,63,2935,287,96,96,192,1436,53
